seq	type	date	time	location	LatLng
255	住宅竊盜	1040531	22~24	台北市文山區興得里興隆路三段192巷8弄31~60號	"24.9980499,121.556648"
256	住宅竊盜	1040531	22~24	台北市信義區大道里林口街151~180號	"25.0406,121.58176200000003"
257	住宅竊盜	1040601	22~24	台北市中山區八德路二段241~270號	"25.0469284,121.5407649"
258	住宅竊盜	1040602	13~15	台北市北投區泉源里東昇路91~120號	"25.15627,121.52922699999999"
259	住宅竊盜	1040603	16~18	台北市中山區長安東路二段31~60號	"25.048623,121.53117850000001"
260	住宅竊盜	1040606	04~06	台北市中山區錦州街31~60號	"25.0604257,121.5264588"
261	住宅竊盜	1040606	10~12	台北市松山區南京東路五段123巷8弄1~30號	"25.0535222,121.56106750000004"
262	住宅竊盜	1040606	19~21	台北市松山區八德路三段12巷52弄1~30號	"25.0461321,121.5505789"
263	住宅竊盜	1040607	07~09	台北市中山區中山北路二段65巷2弄1~30號	"25.056739,121.52450499999998"
264	住宅竊盜	1040607	10~12	台北市大安區民炤里新生南路一段137巷1~30號	"25.0371275,121.53316389999998"
265	住宅竊盜	1040608	07~09	台北市中山區民權東路一段31~60號	"25.0629946,121.52410520000001"
266	住宅竊盜	1040608	13~15	台北市士林區福林里中山北路五段460巷1~30號	"25.092044,121.527965"
267	住宅竊盜	1040608	22~24	台北市中山區長春路61~90號	"25.0550232,121.52682959999993"
268	住宅竊盜	1040609	16~18	台北市文山區試院里和興路91~120號	"24.9853697,121.54937569999993"
269	住宅竊盜	1040612	10~12	台北市信義區三張里莊敬路391~420號	"25.0270579,121.56639599999994"
270	住宅竊盜	1040615	10~12	台北市中山區建國北路二段116巷1~30號	"25.0588942,121.53591110000002"
271	住宅竊盜	1040615	16~18	台北市大安區建安里忠孝東路四段181巷7弄1~30號	"25.0421807,121.55138609999995"
272	住宅竊盜	1040615	22~24	台北市文山區萬芳里011鄰萬安街61 ~ 90號	"24.9996296,121.57104430000004"
273	住宅竊盜	1040616	07~09	台北市萬華區西藏路199巷1~30號	"25.0290571,121.49991049999994"
274	住宅竊盜	1040616	13~15	台北市文山區景東里景華街104巷1~30號	"24.9951447,121.54638320000004"
275	住宅竊盜	1040616	13~15	台北市文山區景東里景興路153巷14弄1~30號	"24.9932583,121.54530699999998"
276	住宅竊盜	1040619	07~09	台北市中山區長安東路一段52巷9弄1~30號	"25.0473265,121.52796720000003"
277	住宅竊盜	1040619	07~09	台北市文山區萬隆里羅斯福路五段211~240號	"25.0013529,121.53893300000004"
278	住宅竊盜	1040619	19~21	台北市中正區頂東里羅斯福路二段174巷1~30號	"25.0251372,121.52359569999999"
279	住宅竊盜	1040620	04~06	台北市松山區光復北路120巷121~150號	"25.0509707,121.55663090000007"
280	住宅竊盜	1040620	10~12	台北市信義區富陽街44巷1~30號	"25.0227099,121.55613800000003"
281	住宅竊盜	1040621	10~12	台北市士林區溪山里至善路三段1~30號	"25.112606,121.56124699999998"
282	住宅竊盜	1040622	07~09	台北市北投區八仙里承德路七段401巷331弄1~30號	"25.1140592,121.49548170000003"
283	住宅竊盜	1040622	13~15	台北市士林區臨溪里5鄰故宮路41巷1~30號	"25.096635,121.54742199999998"
284	住宅竊盜	1040622	13~15	台北市士林區臨溪里故宮路41巷1~30號	"25.096635,121.54742199999998"
285	住宅竊盜	1040623	22~24	台北市大安區大安路一段16巷1~30號	"25.0441692,121.54607520000002"
286	住宅竊盜	1040624	04~06	台北市中山區新生北路三段1~30號	"25.0630072,121.52814460000002"
287	住宅竊盜	1040624	19~21	台北市中正區光復里重慶南路一段1~30號	"25.0457944,121.51312519999999"
288	住宅竊盜	1040625	22~24	台北市中山區明水路601~630號	"25.08093,121.55154960000004"
289	住宅竊盜	1040628	01~03	台北市士林區陽明里華岡路31~60號	"25.1380231,121.54262770000003"
290	住宅竊盜	1040628	16~18	台北市內湖區東湖路113巷95弄121~150號	"25.0703309,121.61443299999996"
291	住宅竊盜	1040628	16~18	台北市南港區玉成里南港路三段130巷3弄1~30號	"25.0538738,121.58798139999999"
292	住宅竊盜	1040628	22~24	台北市中山區中山北路二段128巷6弄1~30號	"25.0616336,121.52223000000004"
293	住宅竊盜	1040628	22~24	台北市中山區林森北路391~420號	"25.0598131,121.52540079999994"
294	住宅竊盜	1040630	22~24	台北市北投區林泉里新民路31~60號	"25.1395917,121.50976579999997"
295	住宅竊盜	1040701	07~09	台北市中正區羅斯福路三段91~120號	"25.0214081,121.52696470000001"
296	住宅竊盜	1040701	16~18	台北市中山區林森北路451~480號	"25.0605328,121.52556589999995"
297	住宅竊盜	1040701	22~24	台北市中山區農安街28之1 ~ 30號	"25.0648078,121.52640240000005"
298	住宅竊盜	1040702	19~21	台北市士林區菁山里菁山路99巷1~30號	"25.1469696,121.55230800000004"
299	住宅竊盜	1040703	01~03	台北市中山區民族東路512巷1~30號	"25.0676789,121.54222400000003"
300	住宅竊盜	1040703	13~15	台北市內湖區康樂街201巷23弄1~30號	"25.0756013,121.6224224"
301	住宅竊盜	1040704	04~06	台北市信義區永吉里松山路91~120號	"25.0330992,121.58186360000002"
302	住宅竊盜	1040707	01~03	台北市萬華區西園路一段256巷1~30號	"25.0406459,121.50017819999994"
303	住宅竊盜	1040707	07~09	台北市文山區樟文里辛亥路七段69巷1~30號	"24.9826284,121.5542226"
304	住宅竊盜	1040707	19~21	台北市萬華區莒光路181~210號	"25.031068,121.50238309999997"
305	住宅竊盜	1040708	10~12	台北市文山區萬芳里萬美街一段19巷1~30號	"25.0017,121.56924000000004"
306	住宅竊盜	1040709	01~03	台北市中山區新生北路三段61~90號	"25.0659966,121.52809809999997"
307	住宅竊盜	1040710	01~03	台北市中山區民族東路512巷10、1~30號	"25.0675709,121.54198199999996"
308	住宅竊盜	1040712	16~18	台北市萬華區國興路61~90號	"25.0268769,121.50618600000007"
309	住宅竊盜	1040713	22~24	台北市中山區雙城街19巷1~30號	"25.065313,121.52453709999997"
310	住宅竊盜	1040713	22~24	台北市中正區東門里杭州南路一段18巷1~30號	"25.0388056,121.52452870000002"
311	住宅竊盜	1040714	07~09	台北市萬華區環河南路二段35巷15弄1~30號	"25.0389962,121.4981305"
312	住宅竊盜	1040715	10~12	台北市萬華區雙園街60巷31~60號	"25.0295759,121.49346179999998"
313	住宅竊盜	1040715	13~15	台北市信義區正和里光復南路417巷211~240號	"25.0368328,121.56020680000006"
314	住宅竊盜	1040715	19~21	台北市中山區南京東路二段91~120號	"25.0522884,121.53217949999998"
315	住宅竊盜	1040716	07~09	台北市大安區光信里光復南路456巷1~30號	"25.0356393,121.55679439999994"
316	住宅竊盜	1040717	01~03	台北市中山區民生東路一段61~90號	"25.0577712,121.52700290000007"
317	住宅竊盜	1040718	01~03	台北市北投區一德里中央北路四段151~180號	"25.1328105,121.47497350000003"
318	住宅竊盜	1040718	13~15	台北市松山區光復北路181~210號	"25.0587242,121.5553698"
319	住宅竊盜	1040718	16~18	台北市萬華區西園路一段121~150號	"25.0379385,121.4998008"
320	住宅竊盜	1040718	19~21	台北市北投區林泉里溫泉路121~150號	"25.1391495,121.51247239999998"
321	住宅竊盜	1040720	16~18	台北市北投區清江里中央南路二段91~120號	"25.1224748,121.50024940000003"
322	住宅竊盜	1040720	19~21	台北市士林區百齡里11鄰前港街110巷1~30號	"25.0847371,121.51860579999993"
323	住宅竊盜	1040720	22~24	台北市萬華區雅江街61~90號	"25.041994,121.50159899999994"
324	住宅竊盜	1040721	10~12	台北市松山區南京東路五段251巷24弄1~30號	"25.0523524,121.56504829999994"
325	住宅竊盜	1040721	22~24	台北市信義區三犁里信義路五段121~150號	"25.0326708,121.56953640000006"
326	住宅竊盜	1040722	13~15	台北市大同區保安里哈密街59巷31弄31~60號	"25.0741249,121.51498070000002"
327	住宅竊盜	1040722	16~18	台北市萬華區中華路二段504巷1~30號	"25.025723,121.50779699999998"
328	住宅竊盜	1040723	07~09	台北市松山區南京東路五段23巷7弄1~30號	"25.0520049,121.55791550000004"
329	住宅竊盜	1040724	13~15	台北市內湖區成功路四段323巷9弄1~30號	"25.0841754,121.59892960000002"
330	住宅竊盜	1040725	10~12	台北市松山區南京東路五段66巷1~30號	"25.0508059,121.56079690000001"
331	住宅竊盜	1040725	13~15	台北市信義區中興里嘉興街31~60號	"25.031744,121.55857100000003"
332	住宅竊盜	1040727	07~09	台北市松山區健康路8巷1~30號	"25.0560349,121.56688099999997"
333	住宅竊盜	1040727	07~09	台北市松山區寶清街1~30號	"25.0496729,121.56912469999997"
334	住宅竊盜	1040727	19~21	台北市士林區陽明里華岡路31~60號	"25.1380231,121.54262770000003"
335	住宅竊盜	1040729	10~12	台北市松山區民權東路五段31~60號	"25.0635141,121.56647620000001"
336	住宅竊盜	1040730	13~15	台北市大同區華亭街1~30號	"25.0524222,121.51313000000005"
337	住宅竊盜	1040730	16~18	台北市萬華區大理街170巷1弄1~30號	"25.0330237,121.49408790000007"
338	住宅竊盜	1040731	01~03	台北市松山區南京東路五段251巷24弄1~30號	"25.0523524,121.56504829999994"
339	住宅竊盜	1040731	04~06	台北市松山區健康路325巷18弄1~30號	"25.0560495,121.56726849999995"
340	住宅竊盜	1040731	07~09	台北市中正區廈安里大埔街21巷1~30號	"25.0322972,121.50512660000004"
341	住宅竊盜	1040731	10~12	台北市松山區南京東路五段281巷1~30號	"25.0518185,121.55736739999998"
342	住宅竊盜	1040731	13~15	台北市松山區南京東路五段251巷24弄1~30號	"25.0523524,121.56504829999994"
343	住宅竊盜	1040731	22~24	台北市中山區民權西路61~90號	"25.0630441,121.52019910000001"
344	住宅竊盜	1040801	22~24	台北市中山區林森北路107巷31~60號	"25.0502007,121.52612199999999"
345	住宅竊盜	1040803	22~24	台北市文山區木柵里木柵路三段85巷23弄1~30號	"24.989659,121.56774399999995"
346	住宅竊盜	1040804	04~06	台北市士林區新安里7鄰仰德大路三段106巷1~30號	"25.121486,121.54962"
347	住宅竊盜	1040805	13~15	台北市松山區南京東路五段123巷1弄1~30號	"25.0521844,121.56052309999995"
348	住宅竊盜	1040806	13~15	台北市內湖區內湖路二段103巷119弄1~30號	"25.0843415,121.5810884"
349	住宅竊盜	1040806	16~18	台北市北投區開明里復興四路8巷1~30號	"25.141831,121.50008000000003"
350	住宅竊盜	1040807	01~03	台北市中山區松江路108巷1~30號	"25.0514956,121.53233739999996"
351	住宅竊盜	1040810	13~15	台北市萬華區西園路二段372巷3弄31~60號	"25.0259143,121.4915565"
352	住宅竊盜	1040810	16~18	台北市內湖區安泰街49巷1~30號	"25.0740793,121.61764319999997"
353	住宅竊盜	1040810	19~21	台北市中山區林森北路391~420號	"25.0598131,121.52540079999994"
354	住宅竊盜	1040810	19~21	台北市中山區龍江路377巷1~30號	"25.0647962,121.54130520000001"
355	住宅竊盜	1040811	04~06	台北市士林區社新里社子街61~90號	"25.0875289,121.50704350000001"
356	住宅竊盜	1040811	10~12	台北市士林區臨溪里9鄰至善路二段342巷1~30號	"25.0981533,121.54124839999997"
357	住宅竊盜	1040812	07~09	台北市大同區建明里華陰街72巷1~30號	"25.050235,121.514727"
358	住宅竊盜	1040812	19~21	台北市中山區林森北路107巷61~90號	"25.0499592,121.52710090000005"
359	住宅竊盜	1040813	13~15	台北市信義區黎平里和平東路三段301~330號	"25.0217579,121.55564500000003"
360	住宅竊盜	1040813	16~18	台北市北投區湖山里紗帽路1~30號	"25.139911,121.53305799999998"
361	住宅竊盜	1040814	07~09	台北市大安區錦安里麗水街31~60號	"25.02825,121.52829900000006"
362	住宅竊盜	1040814	10~12	台北市文山區木柵里7鄰木柵路三段85巷8弄1~30號	"24.9892599,121.56727999999998"
363	住宅竊盜	1040815	07~09	台北市大同區迪化街二段151~180號	"25.0672563,121.51035990000003"
364	住宅竊盜	1040815	07~09	台北市信義區大道里林口街181~210號	"25.0418509,121.58110499999998"
365	住宅竊盜	1040815	10~12	台北市大安區大學里新生南路三段70巷2弄1~30號	"25.0196035,121.53342810000004"
366	住宅竊盜	1040815	13~15	台北市大同區建明里華陰街72巷1~30號	"25.050235,121.514727"
367	住宅竊盜	1040815	13~15	台北市大安區誠安里忠孝東路三段301~330號	"25.0418587,121.54339779999998"
368	住宅竊盜	1040817	01~03	台北市北投區八仙里崇仁路一段159巷1~30號	"25.123262,121.50266499999998"
369	住宅竊盜	1040817	01~03	台北市信義區四維里松山路241~270號	"25.043593,121.57728399999996"
370	住宅竊盜	1040817	16~18	台北市松山區南京東路五段271~300號	"25.051595,121.56563699999992"
371	住宅竊盜	1040817	19~21	台北市士林區天玉里中山北路七段51巷1~30號	"25.1202401,121.53057949999993"
372	住宅竊盜	1040818	19~21	台北市南港區九如里研究院路三段211~240號	"25.0333549,121.61138699999992"
373	住宅竊盜	1040820	01~03	台北市信義區景新里莊敬路289巷5弄18號	"25.0296027,121.56383519999997"
374	住宅竊盜	1040821	22~24	台北市南港區九如里研究院路三段211~240號	"25.0333549,121.61138699999992"
375	住宅竊盜	1040822	07~09	台北市中山區樂群二路266巷91~120號	"25.0774197,121.56178039999998"
376	住宅竊盜	1040822	22~24	台北市文山區博嘉里4鄰木柵路四段159巷170弄1~30號	"25.003631,121.57782700000007"
377	住宅竊盜	1040823	01~03	台北市中正區廈安里中華路二段109巷1~30號	"25.0327576,121.50512989999993"
378	住宅竊盜	1040823	19~21	台北市北投區桃源里崗山路11巷1~30號	"25.1409188,121.48646859999997"
379	住宅竊盜	1040823	19~21	台北市萬華區西園路二段372巷3弄31~60號	"25.0259143,121.4915565"
380	住宅竊盜	1040824	10~12	台北市信義區六合里信義路五段150巷418弄1~30號	"25.024564,121.571238"
381	住宅竊盜	1040824	19~21	台北市士林區仁勇里小東街31~60號	"25.0893524,121.52620449999995"
382	住宅竊盜	1040825	10~12	台北市中正區新營里金華街1~30號	"25.0311541,121.52124849999996"
383	住宅竊盜	1040825	16~18	台北市大安區通化里10鄰通化街19巷1~30號	"25.031589,121.55588060000002"
384	住宅竊盜	1040826	19~21	台北市內湖區內湖路一段91巷35弄1~30號	"25.0875567,121.5626671"
385	住宅竊盜	1040827	13~15	台北市士林區福志里福林路271~300號	"25.0985597,121.53502079999998"
386	住宅竊盜	1040827	16~18	台北市大同區永樂里10鄰民樂街1~30號	"25.054353,121.51030700000001"
387	住宅竊盜	1040828	07~09	台北市大安區華聲里光復南路72巷23弄1~30號	"25.044193,121.55694399999993"
388	住宅竊盜	1040828	13~15	台北市士林區天壽里4鄰中山北路六段441巷31~60號	"25.1169722,121.52653090000001"
389	住宅竊盜	1040828	13~15	台北市萬華區青年路1~30號	"25.0261549,121.50619299999994"
390	住宅竊盜	1040828	22~24	台北市中山區中山北路二段115巷1~30號	"25.0524875,121.52284199999997"
391	住宅竊盜	1040829	01~03	台北市文山區樟樹里13鄰興隆路四段74巷1~30號	"24.9837963,121.56066469999996"
392	住宅竊盜	1040829	07~09	台北市中正區廈安里中華路二段175巷31~60號	"25.0307889,121.50507259999995"
393	住宅竊盜	1040829	13~15	台北市北投區八仙里中央南路二段1~30號	"25.1260487,121.50058710000008"
394	住宅竊盜	1040830	07~09	台北市文山區明義里9鄰興隆路四段44巷1~30號	"24.988103,121.55950600000006"
395	住宅竊盜	1040831	04~06	台北市士林區葫蘆里延平北路五段231巷31~60號	"25.0842116,121.50873960000001"
396	住宅竊盜	1040831	10~12	台北市中正區幸市里仁愛路二段61~90號	"25.0384752,121.5301336"
397	住宅竊盜	1040831	10~12	台北市信義區四育里虎林街30巷1~30號	"25.047192,121.575871"
398	住宅竊盜	1040831	13~15	台北市萬華區西昌街181~210號	"25.0386763,121.50073999999995"
399	住宅竊盜	1040831	16~18	台北市北投區石牌里致遠一路一段46巷1~30號	"25.1088129,121.5164608"
400	住宅竊盜	1040901	22~24	台北市大安區通化里通化街39巷1~30號	"25.0309957,121.55432459999997"
401	住宅竊盜	1040903	13~15	台北市北投區雙全街62巷1~30號	"25.1376,121.50067760000002"
402	住宅竊盜	1040905	19~21	台北市中山區民族東路391~420號	"25.0681158,121.53808720000006"
403	住宅竊盜	1040905	19~21	台北市松山區饒河街121~150號	"25.0504419,121.57488690000002"
404	住宅竊盜	1040905	19~21	台北市萬華區廣州街186巷1~30號	"25.03641,121.49857399999996"
405	住宅竊盜	1040906	01~03	台北市士林區忠誠里忠誠路一段91~120號	"25.1055735,121.5286572"
406	住宅竊盜	1040906	13~15	台北市內湖區民權東路六段413巷1~30號	"25.0707125,121.6032348"
